"prob";"ind";"l_rate";"temperature";"correct";"sampling";"n_flowers"
0.5;20;0.4;0.025;0.962593516209476;0.0374064837905237;10
0.5;20;0.4;0.05;0.940149625935162;0.059850374064838;12
0.5;20;0.4;0.1;0.72568578553616;0.27431421446384;12
0.5;20;0.5;0.0125;0.980049875311721;0.0199501246882793;7
0.5;20;0.5;0.025;0.86783042394015;0.13216957605985;12
0.5;20;0.5;0.05;0.842892768079801;0.157107231920199;12
0.5;20;0.5;0.1;0.625935162094763;0.374064837905237;12
0.5;21;0.05;0.0125;1;0;1
0.5;21;0.05;0.025;1;0;1
0.5;21;0.05;0.05;0.99002493765586;0.0099750623441397;4
0.5;21;0.05;0.1;0.922693266832918;0.0773067331670823;11
0.5;21;0.1;0.0125;1;0;1
0.5;21;0.1;0.025;1;0;1
0.5;21;0.1;0.05;0.992518703241895;0.00748129675810472;4
0.5;21;0.1;0.1;0.905236907730673;0.0947630922693267;12
0.5;21;0.2;0.0125;1;0;1
0.5;21;0.2;0.025;0.992518703241895;0.00748129675810472;5
0.5;21;0.2;0.05;0.977556109725686;0.0224438902743143;8
0.5;21;0.2;0.1;0.845386533665835;0.154613466334165;12
0.5;21;0.3;0.0125;0.99501246882793;0.00498753117206985;3
0.5;21;0.3;0.025;0.975062344139651;0.0249376558603491;8
0.5;21;0.3;0.05;0.970074812967581;0.029925187032419;9
0.5;21;0.3;0.1;0.860349127182045;0.139650872817955;12
0.5;21;0.4;0.0125;0.932668329177057;0.0673316708229427;12
0.5;21;0.4;0.025;0.972568578553616;0.027431421446384;10
0.5;21;0.4;0.05;0.84788029925187;0.15211970074813;12
0.5;21;0.4;0.1;0.620947630922693;0.379052369077307;12
0.5;21;0.5;0.0125;0.937655860349127;0.0623441396508728;12
0.5;21;0.5;0.025;0.917705735660848;0.0822942643391521;12
0.5;21;0.5;0.05;0.763092269326683;0.236907730673317;12
0.5;21;0.5;0.1;0.698254364089776;0.301745635910224;12
0.5;22;0.05;0.0125;1;0;1
0.5;22;0.05;0.025;1;0;1
0.5;22;0.05;0.05;0.997506234413965;0.00249376558603487;2
0.5;22;0.05;0.1;0.897755610972569;0.102244389027431;11
0.5;22;0.1;0.0125;1;0;1
0.5;22;0.1;0.025;1;0;1
0.5;22;0.1;0.05;1;0;1
0.5;22;0.1;0.1;0.84788029925187;0.15211970074813;12
0.5;22;0.2;0.0125;0.992518703241895;0.00748129675810472;4
0.5;22;0.2;0.025;1;0;1
0.5;22;0.2;0.05;0.997506234413965;0.00249376558603487;3
0.5;22;0.2;0.1;0.812967581047382;0.187032418952618;12
0.5;22;0.3;0.0125;0.99002493765586;0.0099750623441397;5
0.5;22;0.3;0.025;0.987531172069825;0.0124688279301746;6
0.5;22;0.3;0.05;0.952618453865337;0.0473815461346634;11
0.5;22;0.3;0.1;0.783042394014963;0.216957605985037;12
0.5;22;0.4;0.0125;0.962593516209476;0.0374064837905237;9
0.5;22;0.4;0.025;0.937655860349127;0.0623441396508728;12
0.5;22;0.4;0.05;0.930174563591022;0.0698254364089775;12
0.5;22;0.4;0.1;0.800498753117207;0.199501246882793;12
0.5;22;0.5;0.0125;0.937655860349127;0.0623441396508728;12
0.5;22;0.5;0.025;0.912718204488778;0.0872817955112219;12
0.5;22;0.5;0.05;0.788029925187032;0.211970074812968;12
0.5;22;0.5;0.1;0.591022443890274;0.408977556109726;12
0.5;23;0.05;0.0125;1;0;1
0.5;23;0.05;0.025;1;0;1
0.5;23;0.05;0.05;1;0;1
0.5;23;0.05;0.1;0.895261845386534;0.104738154613466;12
0.5;23;0.1;0.0125;1;0;1
0.5;23;0.1;0.025;1;0;1
0.5;23;0.1;0.05;0.99501246882793;0.00498753117206985;3
0.5;23;0.1;0.1;0.932668329177057;0.0673316708229427;12
0.5;23;0.2;0.0125;1;0;1
0.5;23;0.2;0.025;0.99501246882793;0.00498753117206985;3
0.5;23;0.2;0.05;0.982543640897756;0.0174563591022444;7
0.5;23;0.2;0.1;0.922693266832918;0.0773067331670823;11
0.5;23;0.3;0.0125;1;0;1
0.5;23;0.3;0.025;0.99501246882793;0.00498753117206985;3
0.5;23;0.3;0.05;0.937655860349127;0.0623441396508728;12
0.5;23;0.3;0.1;0.822942643391521;0.177057356608479;12
0.5;23;0.4;0.0125;0.99002493765586;0.0099750623441397;4
0.5;23;0.4;0.025;0.962593516209476;0.0374064837905237;10
0.5;23;0.4;0.05;0.708229426433915;0.291770573566085;12
0.5;23;0.4;0.1;0.760598503740648;0.239401496259352;12
0.5;23;0.5;0.0125;0.985037406483791;0.0149625935162094;7
0.5;23;0.5;0.025;0.840399002493766;0.159600997506234;12
0.5;23;0.5;0.05;0.835411471321696;0.164588528678304;11
0.5;23;0.5;0.1;0.718204488778055;0.281795511221945;12
0.5;24;0.05;0.0125;1;0;1
0.5;24;0.05;0.025;1;0;1
0.5;24;0.05;0.05;1;0;1
0.5;24;0.05;0.1;0.950124688279302;0.0498753117206983;11
0.5;24;0.1;0.0125;1;0;1
0.5;24;0.1;0.025;1;0;1
0.5;24;0.1;0.05;1;0;1
0.5;24;0.1;0.1;0.915211970074813;0.0847880299251871;11
0.5;24;0.2;0.0125;1;0;1
0.5;24;0.2;0.025;1;0;1
0.5;24;0.2;0.05;0.992518703241895;0.00748129675810472;5
0.5;24;0.2;0.1;0.902743142144638;0.0972568578553616;11
0.5;24;0.3;0.0125;0.985037406483791;0.0149625935162094;6
0.5;24;0.3;0.025;0.967581047381546;0.0324189526184538;9
0.5;24;0.3;0.05;0.952618453865337;0.0473815461346634;10
0.5;24;0.3;0.1;0.86284289276808;0.13715710723192;12
0.5;24;0.4;0.0125;0.977556109725686;0.0224438902743143;7
0.5;24;0.4;0.025;0.967581047381546;0.0324189526184538;9
0.5;24;0.4;0.05;0.872817955112219;0.127182044887781;12
0.5;24;0.4;0.1;0.685785536159601;0.314214463840399;12
0.5;24;0.5;0.0125;0.950124688279302;0.0498753117206983;11
0.5;24;0.5;0.025;0.892768079800499;0.107231920199501;12
0.5;24;0.5;0.05;0.817955112219451;0.182044887780549;12
0.5;24;0.5;0.1;0.708229426433915;0.291770573566085;12
0.5;25;0.05;0.0125;1;0;1
0.5;25;0.05;0.025;1;0;1
0.5;25;0.05;0.05;0.997506234413965;0.00249376558603487;2
0.5;25;0.05;0.1;0.970074812967581;0.029925187032419;8
0.5;25;0.1;0.0125;1;0;1
0.5;25;0.1;0.025;1;0;1
0.5;25;0.1;0.05;0.997506234413965;0.00249376558603487;2
0.5;25;0.1;0.1;0.947630922693267;0.0523690773067331;11
0.5;25;0.2;0.0125;1;0;1
0.5;25;0.2;0.025;1;0;1
0.5;25;0.2;0.05;0.970074812967581;0.029925187032419;9
0.5;25;0.2;0.1;0.917705735660848;0.0822942643391521;12
0.5;25;0.3;0.0125;0.997506234413965;0.00249376558603487;2
0.5;25;0.3;0.025;0.99501246882793;0.00498753117206985;4
0.5;25;0.3;0.05;0.832917705735661;0.167082294264339;12
0.5;25;0.3;0.1;0.895261845386534;0.104738154613466;12
0.5;25;0.4;0.0125;0.992518703241895;0.00748129675810472;4
0.5;25;0.4;0.025;0.947630922693267;0.0523690773067331;11
0.5;25;0.4;0.05;0.960099750623441;0.0399002493765586;11
0.5;25;0.4;0.1;0.810473815461347;0.189526184538653;12
0.5;25;0.5;0.0125;0.945137157107232;0.0548628428927681;10
0.5;25;0.5;0.025;0.877805486284289;0.122194513715711;12
0.5;25;0.5;0.05;0.780548628428928;0.219451371571072;12
0.5;25;0.5;0.1;0.660847880299252;0.339152119700748;12
0.5;26;0.05;0.0125;1;0;1
0.5;26;0.05;0.025;1;0;1
0.5;26;0.05;0.05;1;0;1
0.5;26;0.05;0.1;0.952618453865337;0.0473815461346634;10
0.5;26;0.1;0.0125;1;0;1
0.5;26;0.1;0.025;1;0;1
0.5;26;0.1;0.05;0.997506234413965;0.00249376558603487;2
0.5;26;0.1;0.1;0.905236907730673;0.0947630922693267;12
0.5;26;0.2;0.0125;0.997506234413965;0.00249376558603487;2
0.5;26;0.2;0.025;0.997506234413965;0.00249376558603487;2
0.5;26;0.2;0.05;0.982543640897756;0.0174563591022444;8
0.5;26;0.2;0.1;0.927680798004987;0.0723192019950125;12
0.5;26;0.3;0.0125;1;0;1
0.5;26;0.3;0.025;0.99002493765586;0.0099750623441397;5
0.5;26;0.3;0.05;0.892768079800499;0.107231920199501;12
0.5;26;0.3;0.1;0.915211970074813;0.0847880299251871;12
0.5;26;0.4;0.0125;0.947630922693267;0.0523690773067331;10
0.5;26;0.4;0.025;0.955112219451372;0.0448877805486284;10
0.5;26;0.4;0.05;0.870324189526185;0.129675810473815;12
0.5;26;0.4;0.1;0.760598503740648;0.239401496259352;12
0.5;26;0.5;0.0125;0.967581047381546;0.0324189526184538;8
0.5;26;0.5;0.025;0.885286783042394;0.114713216957606;12
0.5;26;0.5;0.05;0.850374064837905;0.149625935162095;12
0.5;26;0.5;0.1;0.571072319201995;0.428927680798005;12
0.5;27;0.05;0.0125;1;0;1
0.5;27;0.05;0.025;1;0;1
0.5;27;0.05;0.05;0.99501246882793;0.00498753117206985;3
0.5;27;0.05;0.1;0.935162094763092;0.0648379052369077;10
0.5;27;0.1;0.0125;1;0;1
0.5;27;0.1;0.025;1;0;1
0.5;27;0.1;0.05;0.997506234413965;0.00249376558603487;2
0.5;27;0.1;0.1;0.952618453865337;0.0473815461346634;9
0.5;27;0.2;0.0125;1;0;1
0.5;27;0.2;0.025;1;0;2
0.5;27;0.2;0.05;0.982543640897756;0.0174563591022444;7
0.5;27;0.2;0.1;0.875311720698254;0.124688279301746;12
0.5;27;0.3;0.0125;0.997506234413965;0.00249376558603487;2
0.5;27;0.3;0.025;0.975062344139651;0.0249376558603491;10
0.5;27;0.3;0.05;0.942643391521197;0.057356608478803;11
0.5;27;0.3;0.1;0.86783042394015;0.13216957605985;12
0.5;27;0.4;0.0125;0.987531172069825;0.0124688279301746;6
0.5;27;0.4;0.025;0.977556109725686;0.0224438902743143;8
0.5;27;0.4;0.05;0.920199501246883;0.0798004987531172;12
0.5;27;0.4;0.1;0.728179551122195;0.271820448877805;12
0.5;27;0.5;0.0125;0.942643391521197;0.057356608478803;12
0.5;27;0.5;0.025;0.890274314214464;0.109725685785536;12
0.5;27;0.5;0.05;0.783042394014963;0.216957605985037;12
0.5;27;0.5;0.1;0.675810473815461;0.324189526184539;12
0.5;28;0.05;0.0125;1;0;1
0.5;28;0.05;0.025;1;0;1
0.5;28;0.05;0.05;0.992518703241895;0.00748129675810472;4
0.5;28;0.05;0.1;0.937655860349127;0.0623441396508728;11
0.5;28;0.1;0.0125;1;0;1
0.5;28;0.1;0.025;1;0;1
0.5;28;0.1;0.05;0.992518703241895;0.00748129675810472;4
0.5;28;0.1;0.1;0.930174563591022;0.0698254364089775;12
0.5;28;0.2;0.0125;1;0;1
0.5;28;0.2;0.025;0.99501246882793;0.00498753117206985;3
0.5;28;0.2;0.05;0.997506234413965;0.00249376558603487;2
0.5;28;0.2;0.1;0.902743142144638;0.0972568578553616;12
0.5;28;0.3;0.0125;1;0;1
0.5;28;0.3;0.025;1;0;1
0.5;28;0.3;0.05;0.930174563591022;0.0698254364089775;11
0.5;28;0.3;0.1;0.820448877805486;0.179551122194514;12
0.5;28;0.4;0.0125;0.992518703241895;0.00748129675810472;4
0.5;28;0.4;0.025;0.985037406483791;0.0149625935162094;8
0.5;28;0.4;0.05;0.952618453865337;0.0473815461346634;10
0.5;28;0.4;0.1;0.795511221945137;0.204488778054863;12
0.5;28;0.5;0.0125;0.86284289276808;0.13715710723192;12
0.5;28;0.5;0.025;0.902743142144638;0.0972568578553616;11
0.5;28;0.5;0.05;0.748129675810474;0.251870324189526;12
0.5;28;0.5;0.1;0.673316708229426;0.326683291770574;12
0.5;29;0.05;0.0125;1;0;1
0.5;29;0.05;0.025;1;0;1
0.5;29;0.05;0.05;0.997506234413965;0.00249376558603487;2
0.5;29;0.05;0.1;0.910224438902743;0.0897755610972568;12
0.5;29;0.1;0.0125;1;0;1
0.5;29;0.1;0.025;1;0;1
0.5;29;0.1;0.05;0.997506234413965;0.00249376558603487;2
0.5;29;0.1;0.1;0.897755610972569;0.102244389027431;12
0.5;29;0.2;0.0125;1;0;1
0.5;29;0.2;0.025;0.997506234413965;0.00249376558603487;2
0.5;29;0.2;0.05;0.925187032418953;0.0748129675810474;12
0.5;29;0.2;0.1;0.902743142144638;0.0972568578553616;12
0.5;29;0.3;0.0125;1;0;2
0.5;29;0.3;0.025;0.99501246882793;0.00498753117206985;3
0.5;29;0.3;0.05;0.935162094763092;0.0648379052369077;12
0.5;29;0.3;0.1;0.842892768079801;0.157107231920199;12
0.5;29;0.4;0.0125;0.997506234413965;0.00249376558603487;3
0.5;29;0.4;0.025;0.875311720698254;0.124688279301746;11
0.5;29;0.4;0.05;0.798004987531172;0.201995012468828;12
0.5;29;0.4;0.1;0.778054862842893;0.221945137157107;12
0.5;29;0.5;0.0125;0.745635910224439;0.254364089775561;12
0.5;29;0.5;0.025;0.887780548628429;0.112219451371571;12
0.5;29;0.5;0.05;0.86284289276808;0.13715710723192;12
0.5;29;0.5;0.1;0.566084788029925;0.433915211970075;12
0.5;30;0.05;0.0125;1;0;1
0.5;30;0.05;0.025;1;0;1
0.5;30;0.05;0.05;1;0;1
0.5;30;0.05;0.1;0.880299251870324;0.119700748129676;12
0.5;30;0.1;0.0125;1;0;1
0.5;30;0.1;0.025;1;0;1
0.5;30;0.1;0.05;0.992518703241895;0.00748129675810472;5
0.5;30;0.1;0.1;0.920199501246883;0.0798004987531172;12
0.5;30;0.2;0.0125;1;0;1
0.5;30;0.2;0.025;1;0;1
0.5;30;0.2;0.05;0.992518703241895;0.00748129675810472;5
0.5;30;0.2;0.1;0.927680798004987;0.0723192019950125;11
0.5;30;0.3;0.0125;0.940149625935162;0.059850374064838;10
0.5;30;0.3;0.025;0.992518703241895;0.00748129675810472;3
0.5;30;0.3;0.05;0.942643391521197;0.057356608478803;11
0.5;30;0.3;0.1;0.793017456359102;0.206982543640898;12
0.5;30;0.4;0.0125;0.977556109725686;0.0224438902743143;6
0.5;30;0.4;0.025;0.925187032418953;0.0748129675810474;12
0.5;30;0.4;0.05;0.915211970074813;0.0847880299251871;12
0.5;30;0.4;0.1;0.70573566084788;0.29426433915212;12
0.5;30;0.5;0.0125;0.987531172069825;0.0124688279301746;5
0.5;30;0.5;0.025;0.892768079800499;0.107231920199501;12
0.5;30;0.5;0.05;0.845386533665835;0.154613466334165;12
0.5;30;0.5;0.1;0.70074812967581;0.29925187032419;12
0.5;31;0.05;0.0125;1;0;1
0.5;31;0.05;0.025;1;0;1
0.5;31;0.05;0.05;1;0;1
0.5;31;0.05;0.1;0.915211970074813;0.0847880299251871;11
0.5;31;0.1;0.0125;1;0;1
0.5;31;0.1;0.025;1;0;1
0.5;31;0.1;0.05;0.997506234413965;0.00249376558603487;2
0.5;31;0.1;0.1;0.885286783042394;0.114713216957606;12
0.5;31;0.2;0.0125;1;0;1
0.5;31;0.2;0.025;1;0;1
0.5;31;0.2;0.05;0.99501246882793;0.00498753117206985;4
0.5;31;0.2;0.1;0.910224438902743;0.0897755610972568;12
0.5;31;0.3;0.0125;0.987531172069825;0.0124688279301746;3
0.5;31;0.3;0.025;0.992518703241895;0.00748129675810472;5
0.5;31;0.3;0.05;0.960099750623441;0.0399002493765586;10
0.5;31;0.3;0.1;0.887780548628429;0.112219451371571;12
0.5;31;0.4;0.0125;0.952618453865337;0.0473815461346634;10
0.5;31;0.4;0.025;0.962593516209476;0.0374064837905237;10
0.5;31;0.4;0.05;0.925187032418953;0.0748129675810474;11
0.5;31;0.4;0.1;0.815461346633416;0.184538653366584;12
0.5;31;0.5;0.0125;0.965087281795511;0.0349127182044888;10
0.5;31;0.5;0.025;0.880299251870324;0.119700748129676;12
0.5;31;0.5;0.05;0.745635910224439;0.254364089775561;12
0.5;31;0.5;0.1;0.680798004987531;0.319201995012469;12
0.5;32;0.05;0.0125;1;0;1
0.5;32;0.05;0.025;1;0;1
0.5;32;0.05;0.05;1;0;1
0.5;32;0.05;0.1;0.927680798004987;0.0723192019950125;11
0.5;32;0.1;0.0125;1;0;1
0.5;32;0.1;0.025;1;0;1
0.5;32;0.1;0.05;0.99501246882793;0.00498753117206985;4
0.5;32;0.1;0.1;0.905236907730673;0.0947630922693267;11
0.5;32;0.2;0.0125;1;0;1
0.5;32;0.2;0.025;0.99002493765586;0.0099750623441397;5
0.5;32;0.2;0.05;0.965087281795511;0.0349127182044888;9
0.5;32;0.2;0.1;0.875311720698254;0.124688279301746;12
0.5;32;0.3;0.0125;0.992518703241895;0.00748129675810472;4
0.5;32;0.3;0.025;0.992518703241895;0.00748129675810472;4
0.5;32;0.3;0.05;0.930174563591022;0.0698254364089775;12
0.5;32;0.3;0.1;0.810473815461347;0.189526184538653;12
0.5;32;0.4;0.0125;0.992518703241895;0.00748129675810472;4
0.5;32;0.4;0.025;0.977556109725686;0.0224438902743143;9
0.5;32;0.4;0.05;0.892768079800499;0.107231920199501;12
0.5;32;0.4;0.1;0.695760598503741;0.304239401496259;12
0.5;32;0.5;0.0125;0.955112219451372;0.0448877805486284;12
0.5;32;0.5;0.025;0.85286783042394;0.14713216957606;12
0.5;32;0.5;0.05;0.812967581047382;0.187032418952618;12
0.5;32;0.5;0.1;0.683291770573566;0.316708229426434;12
0.5;33;0.05;0.0125;1;0;1
0.5;33;0.05;0.025;1;0;1
0.5;33;0.05;0.05;1;0;1
0.5;33;0.05;0.1;0.932668329177057;0.0673316708229427;11
0.5;33;0.1;0.0125;1;0;1
0.5;33;0.1;0.025;1;0;1
0.5;33;0.1;0.05;0.997506234413965;0.00249376558603487;2
0.5;33;0.1;0.1;0.905236907730673;0.0947630922693267;12
0.5;33;0.2;0.0125;1;0;1
0.5;33;0.2;0.025;1;0;1
0.5;33;0.2;0.05;0.980049875311721;0.0199501246882793;7
0.5;33;0.2;0.1;0.932668329177057;0.0673316708229427;11
0.5;33;0.3;0.0125;1;0;1
0.5;33;0.3;0.025;0.99002493765586;0.0099750623441397;4
0.5;33;0.3;0.05;0.802992518703242;0.197007481296758;12
0.5;33;0.3;0.1;0.840399002493766;0.159600997506234;12
0.5;33;0.4;0.0125;0.825436408977556;0.174563591022444;12
0.5;33;0.4;0.025;0.982543640897756;0.0174563591022444;5
0.5;33;0.4;0.05;0.860349127182045;0.139650872817955;12
0.5;33;0.4;0.1;0.680798004987531;0.319201995012469;12
0.5;33;0.5;0.0125;0.967581047381546;0.0324189526184538;10
0.5;33;0.5;0.025;0.920199501246883;0.0798004987531172;11
0.5;33;0.5;0.05;0.800498753117207;0.199501246882793;12
0.5;33;0.5;0.1;0.760598503740648;0.239401496259352;12
0.5;34;0.05;0.0125;1;0;1
0.5;34;0.05;0.025;1;0;1
0.5;34;0.05;0.05;0.99002493765586;0.0099750623441397;5
0.5;34;0.05;0.1;0.905236907730673;0.0947630922693267;12
0.5;34;0.1;0.0125;1;0;1
0.5;34;0.1;0.025;1;0;1
0.5;34;0.1;0.05;0.997506234413965;0.00249376558603487;2
0.5;34;0.1;0.1;0.932668329177057;0.0673316708229427;10
0.5;34;0.2;0.0125;1;0;1
0.5;34;0.2;0.025;0.997506234413965;0.00249376558603487;2
0.5;34;0.2;0.05;0.985037406483791;0.0149625935162094;6
0.5;34;0.2;0.1;0.927680798004987;0.0723192019950125;12
0.5;34;0.3;0.0125;0.997506234413965;0.00249376558603487;2
0.5;34;0.3;0.025;0.992518703241895;0.00748129675810472;4
0.5;34;0.3;0.05;0.897755610972569;0.102244389027431;12
0.5;34;0.3;0.1;0.865336658354115;0.134663341645885;12
0.5;34;0.4;0.0125;0.997506234413965;0.00249376558603487;3
0.5;34;0.4;0.025;0.977556109725686;0.0224438902743143;7
0.5;34;0.4;0.05;0.912718204488778;0.0872817955112219;11
0.5;34;0.4;0.1;0.713216957605985;0.286783042394015;12
0.5;34;0.5;0.0125;0.855361596009975;0.144638403990025;12
0.5;34;0.5;0.025;0.902743142144638;0.0972568578553616;10
0.5;34;0.5;0.05;0.815461346633416;0.184538653366584;12
0.5;34;0.5;0.1;0.688279301745636;0.311720698254364;12
0.5;35;0.05;0.0125;1;0;1
0.5;35;0.05;0.025;1;0;1
0.5;35;0.05;0.05;1;0;1
0.5;35;0.05;0.1;0.950124688279302;0.0498753117206983;11
0.5;35;0.1;0.0125;1;0;1
0.5;35;0.1;0.025;1;0;1
0.5;35;0.1;0.05;0.99501246882793;0.00498753117206985;3
0.5;35;0.1;0.1;0.942643391521197;0.057356608478803;11
0.5;35;0.2;0.0125;1;0;1
0.5;35;0.2;0.025;0.997506234413965;0.00249376558603487;2
0.5;35;0.2;0.05;0.975062344139651;0.0249376558603491;8
0.5;35;0.2;0.1;0.907730673316708;0.0922693266832918;12
0.5;35;0.3;0.0125;1;0;1
0.5;35;0.3;0.025;0.970074812967581;0.029925187032419;9
0.5;35;0.3;0.05;0.972568578553616;0.027431421446384;9
0.5;35;0.3;0.1;0.785536159600998;0.214463840399002;12
0.5;35;0.4;0.0125;0.985037406483791;0.0149625935162094;5
0.5;35;0.4;0.025;0.955112219451372;0.0448877805486284;10
0.5;35;0.4;0.05;0.872817955112219;0.127182044887781;12
0.5;35;0.4;0.1;0.72568578553616;0.27431421446384;12
0.5;35;0.5;0.0125;0.970074812967581;0.029925187032419;10
0.5;35;0.5;0.025;0.937655860349127;0.0623441396508728;11
0.5;35;0.5;0.05;0.793017456359102;0.206982543640898;12
0.5;35;0.5;0.1;0.633416458852868;0.366583541147132;12
0.5;36;0.05;0.0125;1;0;1
0.5;36;0.05;0.025;1;0;1
0.5;36;0.05;0.05;1;0;1
0.5;36;0.05;0.1;0.925187032418953;0.0748129675810474;12
0.5;36;0.1;0.0125;1;0;1
0.5;36;0.1;0.025;1;0;1
0.5;36;0.1;0.05;1;0;1
0.5;36;0.1;0.1;0.925187032418953;0.0748129675810474;12
0.5;36;0.2;0.0125;1;0;1
0.5;36;0.2;0.025;0.997506234413965;0.00249376558603487;2
0.5;36;0.2;0.05;0.957605985037406;0.0423940149625935;10
0.5;36;0.2;0.1;0.85286783042394;0.14713216957606;12
0.5;36;0.3;0.0125;1;0;1
0.5;36;0.3;0.025;0.967581047381546;0.0324189526184538;12
0.5;36;0.3;0.05;0.912718204488778;0.0872817955112219;11
0.5;36;0.3;0.1;0.892768079800499;0.107231920199501;12
0.5;36;0.4;0.0125;0.975062344139651;0.0249376558603491;7
0.5;36;0.4;0.025;0.885286783042394;0.114713216957606;12
0.5;36;0.4;0.05;0.86284289276808;0.13715710723192;12
0.5;36;0.4;0.1;0.71571072319202;0.28428927680798;12
0.5;36;0.5;0.0125;0.945137157107232;0.0548628428927681;11
0.5;36;0.5;0.025;0.900249376558603;0.0997506234413965;12
0.5;36;0.5;0.05;0.768079800498753;0.231920199501247;12
0.5;36;0.5;0.1;0.748129675810474;0.251870324189526;12
0.5;37;0.05;0.0125;1;0;1
0.5;37;0.05;0.025;1;0;1
0.5;37;0.05;0.05;1;0;1
0.5;37;0.05;0.1;0.940149625935162;0.059850374064838;12
0.5;37;0.1;0.0125;1;0;1
0.5;37;0.1;0.025;1;0;1
0.5;37;0.1;0.05;1;0;2
0.5;37;0.1;0.1;0.925187032418953;0.0748129675810474;12
0.5;37;0.2;0.0125;1;0;1
0.5;37;0.2;0.025;0.997506234413965;0.00249376558603487;2
0.5;37;0.2;0.05;0.970074812967581;0.029925187032419;9
0.5;37;0.2;0.1;0.897755610972569;0.102244389027431;12
0.5;37;0.3;0.0125;0.99501246882793;0.00498753117206985;3
0.5;37;0.3;0.025;0.997506234413965;0.00249376558603487;2
0.5;37;0.3;0.05;0.972568578553616;0.027431421446384;8
0.5;37;0.3;0.1;0.820448877805486;0.179551122194514;12
0.5;37;0.4;0.0125;0.890274314214464;0.109725685785536;11
0.5;37;0.4;0.025;0.930174563591022;0.0698254364089775;12
0.5;37;0.4;0.05;0.840399002493766;0.159600997506234;12
0.5;37;0.4;0.1;0.798004987531172;0.201995012468828;12
0.5;37;0.5;0.0125;0.957605985037406;0.0423940149625935;11
0.5;37;0.5;0.025;0.945137157107232;0.0548628428927681;10
0.5;37;0.5;0.05;0.793017456359102;0.206982543640898;12
0.5;37;0.5;0.1;0.695760598503741;0.304239401496259;12
0.5;38;0.05;0.0125;1;0;1
0.5;38;0.05;0.025;1;0;1
0.5;38;0.05;0.05;1;0;1
0.5;38;0.05;0.1;0.920199501246883;0.0798004987531172;11
0.5;38;0.1;0.0125;1;0;1
0.5;38;0.1;0.025;1;0;1
0.5;38;0.1;0.05;0.99501246882793;0.00498753117206985;4
0.5;38;0.1;0.1;0.945137157107232;0.0548628428927681;11
0.5;38;0.2;0.0125;0.99501246882793;0.00498753117206985;2
0.5;38;0.2;0.025;1;0;1
0.5;38;0.2;0.05;0.982543640897756;0.0174563591022444;7
0.5;38;0.2;0.1;0.882793017456359;0.117206982543641;12
0.5;38;0.3;0.0125;1;0;1
0.5;38;0.3;0.025;0.985037406483791;0.0149625935162094;7
0.5;38;0.3;0.05;0.980049875311721;0.0199501246882793;9
0.5;38;0.3;0.1;0.897755610972569;0.102244389027431;12
0.5;38;0.4;0.0125;0.992518703241895;0.00748129675810472;4
0.5;38;0.4;0.025;0.972568578553616;0.027431421446384;8
0.5;38;0.4;0.05;0.748129675810474;0.251870324189526;12
0.5;38;0.4;0.1;0.728179551122195;0.271820448877805;12
0.5;38;0.5;0.0125;0.965087281795511;0.0349127182044888;9
0.5;38;0.5;0.025;0.925187032418953;0.0748129675810474;12
0.5;38;0.5;0.05;0.815461346633416;0.184538653366584;12
0.5;38;0.5;0.1;0.70074812967581;0.29925187032419;12
0.5;39;0.05;0.0125;1;0;1
0.5;39;0.05;0.025;1;0;1
0.5;39;0.05;0.05;1;0;1
0.5;39;0.05;0.1;0.935162094763092;0.0648379052369077;12
0.5;39;0.1;0.0125;1;0;1
0.5;39;0.1;0.025;1;0;1
0.5;39;0.1;0.05;0.977556109725686;0.0224438902743143;7
0.5;39;0.1;0.1;0.960099750623441;0.0399002493765586;9
0.5;39;0.2;0.0125;1;0;1
0.5;39;0.2;0.025;0.99002493765586;0.0099750623441397;4
0.5;39;0.2;0.05;0.982543640897756;0.0174563591022444;7
0.5;39;0.2;0.1;0.902743142144638;0.0972568578553616;12
0.5;39;0.3;0.0125;0.967581047381546;0.0324189526184538;11
0.5;39;0.3;0.025;0.975062344139651;0.0249376558603491;7
0.5;39;0.3;0.05;0.887780548628429;0.112219451371571;12
0.5;39;0.3;0.1;0.825436408977556;0.174563591022444;12
0.5;39;0.4;0.0125;0.927680798004987;0.0723192019950125;10
0.5;39;0.4;0.025;0.932668329177057;0.0673316708229427;12
0.5;39;0.4;0.05;0.920199501246883;0.0798004987531172;12
0.5;39;0.4;0.1;0.758104738154613;0.241895261845387;12
0.5;39;0.5;0.0125;0.930174563591022;0.0698254364089775;10
0.5;39;0.5;0.025;0.932668329177057;0.0673316708229427;11
0.5;39;0.5;0.05;0.85785536159601;0.14214463840399;12
0.5;39;0.5;0.1;0.58354114713217;0.41645885286783;12
0.5;40;0.05;0.0125;1;0;1
0.5;40;0.05;0.025;1;0;1
0.5;40;0.05;0.05;0.99501246882793;0.00498753117206985;3
0.5;40;0.05;0.1;0.942643391521197;0.057356608478803;10
0.5;40;0.1;0.0125;1;0;1
0.5;40;0.1;0.025;1;0;1
0.5;40;0.1;0.05;0.987531172069825;0.0124688279301746;6
0.5;40;0.1;0.1;0.962593516209476;0.0374064837905237;11
0.5;40;0.2;0.0125;1;0;1
0.5;40;0.2;0.025;0.99002493765586;0.0099750623441397;5
0.5;40;0.2;0.05;0.980049875311721;0.0199501246882793;7
0.5;40;0.2;0.1;0.892768079800499;0.107231920199501;12
